match,start_time,market_name,home_team,home_win,away_team,away_win,margin,agency
Port Adelaide Power v Geelong Cats,2024-09-05T09:40:00Z,Head To Head,Port Adelaide Power,1.48,Geelong Cats,2.65,1.053,BetRight
Western Bulldogs v Hawthorn Hawks,2024-09-06T09:40:00Z,Head To Head,Western Bulldogs,1.77,Hawthorn Hawks,2.05,1.053,BetRight
Sydney Swans v GWS Giants,2024-09-07T05:20:00Z,Head To Head,Sydney Swans,1.65,GWS Giants,2.24,1.052,BetRight
Brisbane Lions v Carlton,2024-09-07T09:30:00Z,Head To Head,Brisbane Lions,1.27,Carlton,3.8,1.051,BetRight
