match,home_team,away_team,player_name,player_team,opposition_team,market_name,line,over_price,under_price,agency
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Mitch Georgiades,NA,NA,Player Goals,3.5,3.8,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Jeremy Cameron,NA,NA,Player Goals,3.5,5,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Mitch Georgiades,NA,NA,Player Goals,2.5,2.15,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Jeremy Cameron,NA,NA,Player Goals,2.5,2.5,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Willie Rioli,NA,NA,Player Goals,2.5,3.1,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Charlie Dixon,NA,NA,Player Goals,2.5,3.5,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Tyson Stengle,NA,NA,Player Goals,2.5,4.1,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Willie Rioli,NA,NA,Player Goals,0.5,1.15,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Charlie Dixon,NA,NA,Player Goals,0.5,1.18,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Tyson Stengle,NA,NA,Player Goals,0.5,1.21,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Shannon Neale,NA,NA,Player Goals,0.5,1.3,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Oliver Henry,NA,NA,Player Goals,0.5,1.32,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Jason Horne-Francis,NA,NA,Player Goals,0.5,1.32,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Darcy Byrne-Jones,NA,NA,Player Goals,0.5,1.48,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Esava Ratugolea,NA,NA,Player Goals,0.5,1.5,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Shaun Mannagh,NA,NA,Player Goals,0.5,1.62,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Brad Close,NA,NA,Player Goals,0.5,1.62,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Connor Rozee,NA,NA,Player Goals,0.5,1.7,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Oliver Dempsey,NA,NA,Player Goals,0.5,1.8,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Francis Evans,NA,NA,Player Goals,0.5,1.82,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Zak Butters,NA,NA,Player Goals,0.5,1.82,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Gryan Miers,NA,NA,Player Goals,0.5,2.1,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Patrick Dangerfield,NA,NA,Player Goals,0.5,2.1,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Jed McEntee,NA,NA,Player Goals,0.5,2.3,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Travis Boak,NA,NA,Player Goals,0.5,2.4,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Max Holmes,NA,NA,Player Goals,0.5,2.5,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Jack Bowes,NA,NA,Player Goals,0.5,2.63,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Jackson Mead,NA,NA,Player Goals,0.5,2.75,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Ollie Wines,NA,NA,Player Goals,0.5,2.8,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Zach Tuohy,NA,NA,Player Goals,0.5,3.1,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Tanner Bruhn,NA,NA,Player Goals,0.5,3.6,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Rhys Stanley,NA,NA,Player Goals,0.5,3.6,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Willem Drew,NA,NA,Player Goals,0.5,3.75,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Mitch Georgiades,NA,NA,Player Goals,0.5,1.08,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Jeremy Cameron,NA,NA,Player Goals,0.5,1.1,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Oliver Dempsey,NA,NA,Player Goals,0.5,1.85,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Mitch Georgiades,NA,NA,Player Goals,1.5,1.38,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Jeremy Cameron,NA,NA,Player Goals,1.5,1.5,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Willie Rioli,NA,NA,Player Goals,1.5,1.73,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Charlie Dixon,NA,NA,Player Goals,1.5,1.85,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Tyson Stengle,NA,NA,Player Goals,1.5,1.98,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Jason Horne-Francis,NA,NA,Player Goals,1.5,2.4,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Shannon Neale,NA,NA,Player Goals,1.5,2.4,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Oliver Henry,NA,NA,Player Goals,1.5,2.4,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Darcy Byrne-Jones,NA,NA,Player Goals,1.5,3.1,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Esava Ratugolea,NA,NA,Player Goals,1.5,3.3,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Brad Close,NA,NA,Player Goals,1.5,4,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Shaun Mannagh,NA,NA,Player Goals,1.5,4,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Connor Rozee,NA,NA,Player Goals,1.5,4.5,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Zak Butters,NA,NA,Player Goals,1.5,5,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Francis Evans,NA,NA,Player Goals,1.5,5,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Oliver Dempsey,NA,NA,Player Goals,1.5,5,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Gryan Miers,NA,NA,Player Goals,1.5,6.75,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Patrick Dangerfield,NA,NA,Player Goals,1.5,7,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Jed McEntee,NA,NA,Player Goals,1.5,8,NA,Dabble
Western Bulldogs v Hawthorn Hawks,Western Bulldogs,Hawthorn Hawks,Jamarra Ugle-Hagan,NA,NA,Player Goals,0.5,1.15,NA,Dabble
Western Bulldogs v Hawthorn Hawks,Western Bulldogs,Hawthorn Hawks,Mabior Chol,NA,NA,Player Goals,0.5,1.2,NA,Dabble
Western Bulldogs v Hawthorn Hawks,Western Bulldogs,Hawthorn Hawks,Jack Gunston,NA,NA,Player Goals,0.5,1.2,NA,Dabble
Western Bulldogs v Hawthorn Hawks,Western Bulldogs,Hawthorn Hawks,Luke Breust,NA,NA,Player Goals,0.5,1.2,NA,Dabble
Western Bulldogs v Hawthorn Hawks,Western Bulldogs,Hawthorn Hawks,Cody Weightman,NA,NA,Player Goals,0.5,1.2,NA,Dabble
Western Bulldogs v Hawthorn Hawks,Western Bulldogs,Hawthorn Hawks,Sam Darcy,NA,NA,Player Goals,0.5,1.2,NA,Dabble
Western Bulldogs v Hawthorn Hawks,Western Bulldogs,Hawthorn Hawks,Aaron Naughton,NA,NA,Player Goals,0.5,1.25,NA,Dabble
Western Bulldogs v Hawthorn Hawks,Western Bulldogs,Hawthorn Hawks,Dylan Moore,NA,NA,Player Goals,0.5,1.25,NA,Dabble
