match,home_team,away_team,player_name,player_team,opposition_team,market_name,line,over_price,under_price,agency
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Patrick Dangerfield,NA,NA,Player Disposals,14.5,1.06,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Jason Horne-Francis,NA,NA,Player Disposals,14.5,1.08,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Mitch Duncan,NA,NA,Player Disposals,14.5,1.17,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Willem Drew,NA,NA,Player Disposals,14.5,1.2,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Gryan Miers,NA,NA,Player Disposals,14.5,1.2,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Ryan Burton,NA,NA,Player Disposals,14.5,1.24,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Jack Bowes,NA,NA,Player Disposals,14.5,1.24,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Ollie Dempsey,NA,NA,Player Disposals,14.5,1.24,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Tanner Bruhn,NA,NA,Player Disposals,14.5,1.24,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Tom Atkins,NA,NA,Player Disposals,14.5,1.24,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Jase Burgoyne,NA,NA,Player Disposals,14.5,1.28,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Travis Boak,NA,NA,Player Disposals,14.5,1.28,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Logan Evans,NA,NA,Player Disposals,14.5,1.33,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Zach Guthrie,NA,NA,Player Disposals,14.5,1.33,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Lawson Humphries,NA,NA,Player Disposals,14.5,1.4,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Zach Tuohy,NA,NA,Player Disposals,14.5,1.4,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Miles Bergman,NA,NA,Player Disposals,14.5,1.53,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Jackson Mead,NA,NA,Player Disposals,14.5,1.85,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Aliir Aliir,NA,NA,Player Disposals,14.5,1.85,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Zak Butters,NA,NA,Player Disposals,39.5,19,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Connor Rozee,NA,NA,Player Disposals,39.5,26,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Ollie Wines,NA,NA,Player Disposals,39.5,31,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Jason Horne-Francis,NA,NA,Player Disposals,39.5,41,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Tom Stewart,NA,NA,Player Disposals,39.5,41,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Max Holmes,NA,NA,Player Disposals,39.5,41,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Patrick Dangerfield,NA,NA,Player Disposals,39.5,41,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Jack Bowes,NA,NA,Player Disposals,39.5,51,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Willem Drew,NA,NA,Player Disposals,39.5,51,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Ollie Dempsey,NA,NA,Player Disposals,39.5,51,NA,Dabble
Port Adelaide Power v Geelong Cats,Port Adelaide Power,Geelong Cats,Ryan Burton,NA,NA,Player Disposals,39.5,51,NA,Dabble
